student_id,skill,experience_level
STU01100,MS Office,2
STU01100,Problem Solving,2
STU01101,Database Basics,4
STU01101,Internet & Web,3
STU01101,MS Office,3
STU01101,Node.js,3
STU01101,JavaScript,2
STU01102,Computer Basics,2
STU01102,Business Communication,1
STU01102,Problem Solving,1
STU01103,Problem Solving,3
STU01103,Java,2
STU01103,Programming Fundamentals,2
STU01103,SQL,2
STU01104,OOP,4
STU01104,Programming Fundamentals,4
STU01104,Computer Basics,3
STU01104,REST APIs,3
STU01104,Cloud Basics,2
STU01104,Node.js,2
STU01104,React,2
STU01105,Pandas,4
STU01105,Computer Basics,3
STU01105,MS Office,3
STU01105,Problem Solving,3
STU01105,JavaScript,2
STU01105,Linux,2
STU01105,NumPy,2
STU01106,Business Communication,5
STU01106,Git,5
STU01106,MS Office,5
STU01106,Problem Solving,5
STU01106,HTML,4
STU01106,NumPy,4
STU01106,REST APIs,4
STU01107,Pandas,5
STU01107,Computer Basics,4
STU01107,Internet & Web,4
STU01107,Problem Solving,4
STU01107,JavaScript,3
STU01107,Linux,3
STU01107,Machine Learning,3
STU01108,Git,1
STU01108,MS Office,1
STU01108,UI Design,1
STU01109,Business Communication,4
STU01109,Power BI,4
STU01109,Internet & Web,3
STU01109,MS Office,3
STU01109,Git,2
STU01109,Presentation Skills,2
STU01109,Testing Basics,2
STU01109,UI Design,2
STU01110,Git,3
STU01110,MS Office,3
STU01110,Problem Solving,3
STU01110,REST APIs,3
STU01110,SQL,3
STU01111,Communication,1
STU01111,Git,1
STU01111,Testing Basics,1
STU01112,Problem Solving,3
STU01112,Excel,2
STU01112,Programming Fundamentals,2
STU01112,SQL,2
STU01113,Computer Basics,3
STU01113,Git,3
STU01113,Problem Solving,3
STU01113,REST APIs,3
STU01113,Cloud Basics,2
STU01114,Excel,2
STU01114,Internet & Web,1
STU01114,Power BI,1
STU01114,Testing Basics,1
STU01115,Algorithms,3
STU01115,OOP,3
STU01115,Computer Basics,2
STU01115,Flutter,2
STU01115,Programming Fundamentals,2
STU01115,Docker,1
STU01115,Linux,1
STU01116,CSS,4
STU01116,OOP,4
STU01116,Programming Fundamentals,3
STU01116,SQL,3
STU01116,REST APIs,2
STU01117,Communication,2
STU01117,Excel,2
STU01117,Problem Solving,2
STU01117,Testing Basics,2
STU01117,Machine Learning,1
STU01118,Analytical Thinking,3
STU01118,Programming Fundamentals,3
STU01118,Docker,2
STU01118,Internet & Web,2
STU01119,MS Office,2
STU01119,HTML,1
STU01119,Problem Solving,1
STU01120,Database Basics,3
STU01120,CSS,2
STU01120,Internet & Web,2
STU01120,Problem Solving,2
STU01120,Shell Scripting,1
STU01121,Business Communication,1
STU01121,Communication,1
STU01121,Programming Fundamentals,1
STU01122,Computer Basics,2
STU01122,Communication,1
STU01122,Testing Basics,1
STU01123,Algorithms,3
STU01123,Computer Basics,2
STU01123,MS Office,2
STU01123,SQL,2
STU01124,Embedded Basics,3
STU01124,Problem Solving,3
STU01124,Cloud Basics,2
STU01124,Communication,2
STU01125,Business Communication,5
STU01125,Data Structures,5
STU01125,OOP,5
STU01125,Programming Fundamentals,5
STU01125,Docker,4
STU01125,REST APIs,4
STU01125,SQL,4
STU01126,MS Office,2
STU01126,Problem Solving,1
STU01126,Testing Basics,1
STU01127,OOP,4
STU01127,Computer Basics,3
STU01127,Git,3
STU01127,React,3
STU01127,REST APIs,2
STU01128,Computer Basics,1
STU01128,Internet & Web,1
STU01128,Power BI,1
STU01128,UI Design,1
STU01129,Business Communication,1
STU01129,Communication,1
STU01129,Problem Solving,1
STU01130,MS Office,4
STU01130,Problem Solving,4
STU01130,REST APIs,4
STU01130,SQL,4
STU01130,JavaScript,3
STU01131,Git,5
STU01131,JavaScript,5
STU01131,MS Office,5
STU01131,Problem Solving,5
STU01131,Statistics,5
STU01131,Machine Learning,4
STU01131,REST APIs,4
STU01132,Internet & Web,2
STU01132,Communication,1
STU01132,Testing Basics,1
STU01133,MS Office,3
STU01133,Problem Solving,3
STU01133,Programming Fundamentals,3
STU01133,React,3
STU01133,Docker,2
STU01134,Internet & Web,1
STU01134,MS Office,1
STU01134,Power BI,1
STU01135,Cloud Basics,2
STU01135,Internet & Web,2
STU01135,MS Office,2
STU01135,SQL,2
STU01136,Analytical Thinking,1
STU01136,Business Communication,1
STU01136,Problem Solving,1
STU01137,CSS,3
STU01137,Computer Basics,3
STU01137,HTML,3
STU01137,Internet & Web,3
STU01137,MS Office,3
STU01137,REST APIs,3
STU01137,JavaScript,2
STU01138,Internet & Web,1
STU01138,MS Office,1
STU01138,Testing Basics,1
STU01139,Computer Basics,1
STU01139,Excel,1
STU01139,MS Office,1
STU01139,UI Design,1
STU01140,AutoCAD Basics,3
STU01140,MS Office,2
STU01140,Python,2
STU01140,Testing Basics,2
STU01141,Excel,1
STU01141,Pandas,1
STU01141,Problem Solving,1
STU01141,Testing Basics,1
STU01142,Computer Basics,2
STU01142,MS Office,2
STU01142,Programming Fundamentals,1
STU01143,CSS,3
STU01143,Computer Basics,3
STU01143,Git,3
STU01143,Problem Solving,3
STU01143,React,3
STU01144,Java,3
STU01144,MS Office,3
STU01144,Problem Solving,3
STU01144,Programming Fundamentals,3
STU01144,REST APIs,2
STU01145,Internet & Web,2
STU01145,Problem Solving,2
STU01145,Programming Fundamentals,2
STU01145,Python,2
STU01146,Git,5
STU01146,Cloud Basics,4
STU01146,Internet & Web,4
STU01146,Problem Solving,4
STU01146,React,3
STU01147,Data Structures,4
STU01147,Computer Basics,3
STU01147,Git,3
STU01147,HTML,3
STU01147,Linux,3
STU01148,Python,5
STU01148,Excel,4
STU01148,Internet & Web,4
STU01148,Problem Solving,4
STU01148,Linux,3
STU01148,Machine Learning,3
STU01148,Pandas,3
STU01149,Data Visualization,5
STU01149,Excel,5
STU01149,Git,5
STU01149,Programming Fundamentals,5
STU01149,CSS,4
STU01149,JavaScript,4
STU01149,REST APIs,4
STU01150,Problem Solving,3
STU01150,SQL,3
STU01150,Computer Basics,2
STU01150,Power BI,2
STU01151,Excel,3
STU01151,Business Analytics Basics,2
STU01151,Computer Basics,2
STU01151,Internet & Web,2
STU01151,Testing Basics,1
STU01152,Programming Fundamentals,2
STU01152,Computer Basics,1
STU01152,Internet & Web,1
STU01152,UI Design,1
STU01153,Database Basics,3
STU01153,SQL,3
STU01153,Computer Basics,2
STU01153,MS Office,2
STU01153,Java,1
STU01153,Linux,1
STU01153,Pandas,1
STU01154,Database Basics,4
STU01154,MS Office,3
STU01154,Problem Solving,3
STU01154,React,3
STU01154,REST APIs,2
STU01155,Python,5
STU01155,Data Visualization,4
STU01155,Git,4
STU01155,Problem Solving,4
STU01155,CSS,3
STU01155,JavaScript,3
STU01155,Linux,3
STU01156,Algorithms,4
STU01156,Business Communication,3
STU01156,Internet & Web,3
STU01156,Networking,3
STU01156,Problem Solving,3
STU01156,HTML,2
STU01156,Pandas,2
STU01156,REST APIs,2
STU01157,Python,4
STU01157,Git,3
STU01157,Internet & Web,3
STU01157,JavaScript,3
STU01157,HTML,2
STU01158,Excel,2
STU01158,Business Analytics Basics,1
STU01158,Computer Basics,1
STU01158,SQL,1
STU01159,Electronics Basics,2
STU01159,Communication,1
STU01159,Testing Basics,1
STU01160,Presentation Skills,2
STU01160,Business Communication,1
STU01160,Computer Basics,1
STU01160,UI Design,1
STU01161,Python,3
STU01161,Communication,2
STU01161,Git,2
STU01161,UI Design,2
STU01162,Statistics,5
STU01162,Excel,3
STU01162,Internet & Web,3
STU01162,Programming Fundamentals,3
STU01162,JavaScript,2
STU01162,Linux,2
STU01162,REST APIs,2
STU01163,Problem Solving,3
STU01163,Communication,2
STU01163,MS Office,2
STU01163,OOP,2
STU01164,Computer Basics,4
STU01164,Internet & Web,4
STU01164,Problem Solving,4
STU01164,SQL,4
STU01164,Cloud Basics,3
STU01164,Java,3
STU01165,Analytical Thinking,2
STU01165,Communication,2
STU01165,Computer Basics,2
STU01165,Java,2
STU01166,SQL,4
STU01166,Internet & Web,3
STU01166,Problem Solving,3
STU01166,React,3
STU01166,Java,2
STU01167,Internet & Web,2
STU01167,Programming Fundamentals,2
STU01167,Problem Solving,1
STU01168,CSS,4
STU01168,Excel,4
STU01168,Internet & Web,4
STU01168,MS Office,4
STU01168,Problem Solving,4
STU01168,JavaScript,3
STU01168,Linux,3
STU01169,Electronics Basics,3
STU01169,MS Office,2
STU01169,Testing Basics,2
STU01170,Git,3
STU01170,Cloud Basics,2
STU01170,Computer Basics,2
STU01170,Python,2
STU01171,Database Basics,4
STU01171,OOP,4
STU01171,Computer Basics,3
STU01171,Java,3
STU01171,HTML,2
STU01172,Business Communication,3
STU01172,Communication,3
STU01172,Internet & Web,3
STU01172,NumPy,3
STU01172,Pandas,2
STU01173,Git,3
STU01173,Internet & Web,3
STU01173,JavaScript,3
STU01173,MS Office,3
STU01173,Docker,2
STU01174,AutoCAD Basics,3
STU01174,Excel,2
STU01174,Problem Solving,2
STU01174,Python,2
STU01175,Business Communication,3
STU01175,Power BI,3
STU01175,Communication,2
STU01175,Computer Basics,2
STU01175,Presentation Skills,1
STU01175,UI Design,1
STU01176,Internet & Web,2
STU01176,Communication,1
STU01176,Power BI,1
STU01177,Problem Solving,4
STU01177,Computer Basics,3
STU01177,Git,3
STU01177,Node.js,3
STU01178,Programming Fundamentals,4
STU01178,Computer Basics,3
STU01178,Internet & Web,3
STU01178,MS Office,3
STU01178,Cloud Basics,2
STU01178,Linux,2
STU01178,NumPy,2
STU01179,Business Communication,4
STU01179,Data Visualization,4
STU01179,Internet & Web,4
STU01179,Problem Solving,4
STU01179,Linux,3
STU01179,NumPy,3
STU01179,REST APIs,3
STU01180,Computer Basics,2
STU01180,Communication,1
STU01180,UI Design,1
STU01181,Problem Solving,3
STU01181,Computer Basics,2
STU01181,Python,2
STU01181,UI Design,2
STU01182,Business Communication,5
STU01182,Internet & Web,5
STU01182,Programming Fundamentals,5
STU01182,Python,5
STU01182,Cloud Basics,4
STU01182,Docker,4
STU01182,HTML,4
STU01183,AutoCAD Basics,2
STU01183,Computer Basics,1
STU01183,Power BI,1
STU01184,Git,2
STU01184,Programming Fundamentals,2
STU01184,Python,2
STU01184,React,2
STU01184,MongoDB,1
STU01185,Internet & Web,1
STU01185,MS Office,1
STU01185,Testing Basics,1
STU01185,UI Design,1
STU01186,OOP,4
STU01186,Programming Fundamentals,4
STU01186,Python,4
STU01186,Computer Basics,3
STU01186,Linux,2
STU01186,Node.js,2
STU01186,React,2
STU01187,Git,5
STU01187,Pandas,5
STU01187,Business Communication,4
STU01187,Linux,4
STU01187,Problem Solving,4
STU01187,Machine Learning,3
STU01187,REST APIs,3
STU01188,Project Planning,3
STU01188,Excel,2
STU01188,Internet & Web,2
STU01188,Problem Solving,2
STU01189,Database Basics,3
STU01189,Programming Fundamentals,3
STU01189,Python,3
STU01189,MS Office,2
STU01189,Java,1
STU01189,Node.js,1
STU01189,Pandas,1
STU01190,Python,2
STU01190,Statistics,2
STU01190,Internet & Web,1
STU01190,Testing Basics,1
STU01191,Excel,5
STU01191,SQL,5
STU01191,Data Visualization,4
STU01191,Problem Solving,4
STU01191,Linux,3
STU01191,Machine Learning,3
STU01191,NumPy,3
STU01191,Power BI,3
STU01192,Analytical Thinking,1
STU01192,Computer Basics,1
STU01192,Power BI,1
STU01192,Testing Basics,1
STU01193,HTML,4
STU01193,Computer Basics,3
STU01193,Git,3
STU01193,SQL,3
STU01193,Node.js,2
STU01194,Python,3
STU01194,Internet & Web,2
STU01194,Problem Solving,2
STU01194,UI Design,2
STU01195,Mathematics,2
STU01195,Computer Basics,1
STU01195,Internet & Web,1
STU01195,MS Office,1
STU01195,Machine Learning,1
STU01196,Pandas,4
STU01196,Excel,3
STU01196,Git,3
STU01196,Problem Solving,3
STU01196,CSS,2
STU01196,JavaScript,2
STU01196,REST APIs,2
STU01197,Business Communication,5
STU01197,Communication,4
STU01197,Computer Basics,4
STU01197,Problem Solving,4
STU01197,Presentation Skills,3
STU01197,Testing Basics,3
STU01197,UI Design,3
STU01198,HTML,4
STU01198,Git,3
STU01198,Internet & Web,3
STU01198,MS Office,3
STU01198,Cloud Basics,2
STU01199,Analytical Thinking,2
STU01199,Communication,2
STU01199,Computer Basics,2
STU01199,MS Office,2
STU01199,Business Analytics Basics,1
STU01199,UI Design,1
STU01200,Computer Basics,3
STU01200,Internet & Web,3
STU01200,Problem Solving,3
STU01200,REST APIs,3
STU01200,JavaScript,2
STU01200,Linux,2
STU01200,React,2
STU01201,Problem Solving,3
STU01201,Communication,2
STU01201,Git,2
STU01201,OOP,2
STU01202,Computer Basics,2
STU01202,Business Communication,1
STU01202,Problem Solving,1
STU01203,Electronics Basics,4
STU01203,Communication,3
STU01203,Internet & Web,3
STU01203,Java,3
STU01203,JavaScript,2
STU01204,Data Visualization,3
STU01204,Git,3
STU01204,Problem Solving,3
STU01204,Programming Fundamentals,3
STU01204,CSS,2
STU01204,Machine Learning,2
STU01204,NumPy,2
STU01205,Communication,1
STU01205,Computer Basics,1
STU01205,UI Design,1
STU01206,Business Analytics Basics,1
STU01206,Business Communication,1
STU01206,MS Office,1
STU01206,Presentation Skills,1
STU01207,Programming Fundamentals,4
STU01207,Git,3
STU01207,Problem Solving,3
STU01207,SQL,3
STU01207,Cloud Basics,2
STU01207,Docker,2
STU01207,Linux,2
STU01208,Computer Basics,3
STU01208,MS Office,3
STU01208,Problem Solving,3
STU01208,SQL,3
STU01208,Presentation Skills,2
STU01208,UI Design,2
STU01209,Business Communication,5
STU01209,Database Basics,5
STU01209,Git,5
STU01209,Python,5
STU01209,Docker,4
STU01209,Java,4
STU01209,React,4
STU01210,Programming Fundamentals,5
STU01210,Computer Basics,4
STU01210,MS Office,4
STU01210,Python,4
STU01210,Java,3
STU01210,Node.js,3
STU01210,React,3
STU01211,Communication,2
STU01211,Programming Fundamentals,2
STU01211,Python,2
STU01211,Testing Basics,2
STU01212,Git,3
STU01212,Internet & Web,3
STU01212,MS Office,3
STU01212,Problem Solving,3
STU01212,CSS,2
STU01212,Docker,2
STU01212,HTML,2
STU01213,Programming Fundamentals,5
STU01213,Computer Basics,4
STU01213,HTML,4
STU01213,Internet & Web,4
STU01213,SQL,4
STU01213,JavaScript,3
STU01214,Business Communication,3
STU01214,Computer Basics,2
STU01214,MS Office,2
STU01214,Presentation Skills,2
STU01214,UI Design,1
STU01215,Computer Basics,1
STU01215,Electronics Basics,1
STU01215,Power BI,1
STU01216,Computer Basics,2
STU01216,Internet & Web,2
STU01216,Problem Solving,2
STU01216,UI Design,2
STU01217,Business Communication,5
STU01217,Git,5
STU01217,Problem Solving,5
STU01217,SQL,5
STU01217,CSS,4
STU01217,Linux,4
STU01217,REST APIs,4
STU01218,Computer Basics,2
STU01218,Docker,2
STU01218,MS Office,2
STU01218,Programming Fundamentals,2
STU01219,Excel,3
STU01219,Computer Basics,2
STU01219,Presentation Skills,2
STU01219,Problem Solving,2
STU01219,UI Design,1
STU01220,Git,5
STU01220,HTML,5
STU01220,MS Office,5
STU01220,Programming Fundamentals,5
STU01220,SQL,5
STU01220,Cloud Basics,4
STU01220,React,4
STU01221,Business Communication,5
STU01221,Computer Basics,5
STU01221,Internet & Web,5
STU01221,Python,5
STU01221,CSS,4
STU01221,Docker,4
STU01221,React,4
STU01222,OOP,4
STU01222,HTML,3
STU01222,MS Office,3
STU01222,Programming Fundamentals,3
STU01222,React,2
STU01223,Problem Solving,2
STU01223,Communication,1
STU01223,Testing Basics,1
STU01224,OOP,4
STU01224,MS Office,3
STU01224,Python,3
STU01224,React,3
STU01224,HTML,2
STU01225,Communication,1
STU01225,Git,1
STU01225,Testing Basics,1
STU01226,AutoCAD Basics,2
STU01226,Problem Solving,2
STU01226,Cloud Basics,1
STU01226,Power BI,1
STU01227,Computer Basics,1
STU01227,Internet & Web,1
STU01227,Testing Basics,1
STU01228,Computer Basics,2
STU01228,Business Communication,1
STU01228,Problem Solving,1
STU01229,Computer Basics,2
STU01229,Internet & Web,2
STU01229,HTML,1
STU01230,Communication,2
STU01230,Content Writing,2
STU01230,Problem Solving,1
STU01230,Testing Basics,1
STU01231,Pandas,5
STU01231,Computer Basics,4
STU01231,Problem Solving,4
STU01231,Programming Fundamentals,4
STU01231,CSS,3
STU01231,JavaScript,3
STU01231,NumPy,3
STU01232,Analytical Thinking,2
STU01232,Business Analytics Basics,2
STU01232,Internet & Web,2
STU01232,Problem Solving,2
STU01232,UI Design,1
STU01233,Networking,4
STU01233,Internet & Web,3
STU01233,JavaScript,3
STU01233,Python,3
STU01233,Docker,2
STU01234,Algorithms,5
STU01234,Data Structures,5
STU01234,Internet & Web,5
STU01234,MS Office,5
STU01234,CSS,4
STU01234,Node.js,4
STU01234,REST APIs,4
STU01235,Business Analytics Basics,1
STU01235,Business Communication,1
STU01235,MS Office,1
STU01235,Testing Basics,1
STU01236,Computer Basics,1
STU01236,Internet & Web,1
STU01236,Problem Solving,1
STU01236,UI Design,1
STU01237,Data Structures,4
STU01237,Java,3
STU01237,Programming Fundamentals,3
STU01237,Python,3
STU01237,HTML,2
STU01238,Database Basics,3
STU01238,Docker,2
STU01238,MS Office,2
STU01238,Problem Solving,2
STU01238,AWS,1
STU01239,Problem Solving,2
STU01239,Communication,1
STU01239,OOP,1
STU01239,Power BI,1
STU01240,Database Basics,4
STU01240,MS Office,3
STU01240,Problem Solving,3
STU01240,REST APIs,3
STU01240,Cloud Basics,2
STU01240,HTML,2
STU01240,React,2
STU01241,Power BI,3
STU01241,Internet & Web,2
STU01241,Problem Solving,2
STU01241,SQL,2
STU01241,Docker,1
STU01241,Testing Basics,1
STU01241,UI Design,1
STU01242,Internet & Web,1
STU01242,Power BI,1
STU01242,Problem Solving,1
STU01242,SQL,1
STU01243,Excel,5
STU01243,Communication,4
STU01243,Computer Basics,4
STU01243,SQL,4
STU01243,Business Analytics Basics,3
STU01243,Testing Basics,3
STU01243,UI Design,3
STU01244,Internet & Web,2
STU01244,MS Office,2
STU01244,Testing Basics,1
STU01245,Networking,3
STU01245,Internet & Web,2
STU01245,Problem Solving,2
STU01245,REST APIs,2
STU01245,Statistics,2
STU01246,Git,5
STU01246,Internet & Web,5
STU01246,OOP,5
STU01246,REST APIs,5
STU01246,JavaScript,4
STU01246,Linux,4
STU01246,React,4
STU01247,Algorithms,4
STU01247,Cloud Basics,3
STU01247,Git,3
STU01247,Programming Fundamentals,3
STU01247,CSS,2
STU01247,Java,2
STU01247,Linux,2
STU01248,Database Basics,4
STU01248,Git,3
STU01248,Internet & Web,3
STU01248,Linux,3
STU01249,Cloud Basics,3
STU01249,Internet & Web,3
STU01249,MS Office,3
STU01249,Problem Solving,3
STU01249,Docker,2
STU01249,Node.js,2
STU01249,SQL,2
STU01250,Excel,3
STU01250,Communication,2
STU01250,Internet & Web,2
STU01250,MS Office,2
STU01250,Business Analytics Basics,1
STU01250,UI Design,1
STU01251,Database Basics,4
STU01251,Programming Fundamentals,4
STU01251,Docker,3
STU01251,Problem Solving,3
STU01251,HTML,2
STU01252,Problem Solving,4
STU01252,Python,4
STU01252,SQL,4
STU01252,Statistics,4
STU01252,CSS,3
STU01252,Pandas,3
STU01252,REST APIs,3
STU01253,Communication,3
STU01253,Internet & Web,3
STU01253,SQL,3
STU01253,Testing Basics,3
STU01253,OOP,2
STU01254,Computer Basics,1
STU01254,Internet & Web,1
STU01254,Power BI,1
STU01255,Communication,2
STU01255,Computer Basics,1
STU01255,Power BI,1
STU01255,Problem Solving,1
STU01256,Communication,2
STU01256,Computer Basics,2
STU01256,Problem Solving,2
STU01256,SQL,2
STU01256,Business Analytics Basics,1
STU01256,UI Design,1
STU01257,Communication,1
STU01257,HTML,1
STU01257,Internet & Web,1
STU01257,UI Design,1
STU01258,Statistics,3
STU01258,Git,2
STU01258,Internet & Web,2
STU01258,Programming Fundamentals,2
STU01258,NumPy,1
STU01258,Power BI,1
STU01258,REST APIs,1
STU01259,Project Planning,3
STU01259,Computer Basics,2
STU01259,Java,2
STU01259,Python,2
STU01260,OOP,3
STU01260,Communication,2
STU01260,Internet & Web,2
STU01260,REST APIs,2
STU01261,Git,2
STU01261,Business Communication,1
STU01261,Communication,1
STU01261,Testing Basics,1
STU01262,Git,4
STU01262,Analytical Thinking,3
STU01262,HTML,3
STU01262,MS Office,3
STU01262,React,2
STU01263,Database Basics,5
STU01263,OOP,5
STU01263,Git,4
STU01263,REST APIs,4
STU01263,Cloud Basics,3
STU01263,HTML,3
STU01263,Java,3
STU01264,Excel,5
STU01264,Business Communication,4
STU01264,Power BI,4
STU01264,Problem Solving,3
STU01264,Business Analytics Basics,2
STU01264,Presentation Skills,2
STU01264,UI Design,2
STU01265,Computer Basics,1
STU01265,HTML,1
STU01265,Internet & Web,1
STU01265,Testing Basics,1
STU01266,Internet & Web,1
STU01266,Problem Solving,1
STU01266,Testing Basics,1
STU01266,UI Design,1
STU01267,Computer Basics,2
STU01267,Internet & Web,2
STU01267,MS Office,2
STU01267,SQL,2
STU01267,Business Analytics Basics,1
STU01267,Testing Basics,1
STU01268,Algorithms,5
STU01268,Programming Fundamentals,5
STU01268,Cloud Basics,4
STU01268,Git,4
STU01268,Java,3
STU01268,Linux,3
STU01268,React,3
STU01269,Data Structures,3
STU01269,Python,3
STU01269,Cloud Basics,2
STU01269,Internet & Web,2
STU01269,Pandas,1
STU01270,Database Basics,5
STU01270,OOP,5
STU01270,Python,5
STU01270,Internet & Web,4
